loc_id,borough_name,zone_name,service_zone,total_pickups,total_dropoffs,total_activity,overall_avg_fare,overall_avg_dist,airport_ratio,cross_borough_ratio,Morning Rush_pickups,Morning Rush_dropoffs,Morning Rush_pickup_share,Morning Rush_net_flow,Midday_pickups,Midday_dropoffs,Midday_pickup_share,Midday_net_flow,Evening Rush_pickups,Evening Rush_dropoffs,Evening Rush_pickup_share,Evening Rush_net_flow,Late Night_pickups,Late Night_dropoffs,Late Night_pickup_share,Late Night_net_flow,Overnight_pickups,Overnight_dropoffs,Overnight_pickup_share,Overnight_net_flow,tidal_reversal,raw_cluster,hierarchical_cluster,cluster_id,cluster_name,cluster_tag,cluster_desc
237,Manhattan,Upper East Side South,Yellow Zone,16231.0,14428.0,30659.0,13.080167580555727,1.7190598237939745,0.010658616228205285,0.03154457519561333,2011.0,1852.0,0.12389871226424823,-0.04115972031799192,6755.0,6249.0,0.41617891663102774,-0.03891110424568509,4545.0,3995.0,0.2800197151869757,-0.06440281022903653,2826.0,2226.0,0.17411126845289182,-0.1187648453706159,94.0,106.0,0.005791386848751533,0.05999999700000015,0.02324308991104461,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
238,Manhattan,Upper West Side North,Yellow Zone,5655.0,6713.0,12368.0,13.758671971706454,2.1256357206012377,0.014323607427055704,0.03094606542882405,1001.0,620.0,0.1770114939398559,-0.23504009725453365,2419.0,2340.0,0.4277630407997117,-0.016600126042025373,1486.0,1983.0,0.2627763036909349,0.14326895317593266,675.0,1678.0,0.11936339501438835,0.426264341579837,74.0,92.0,0.013085764786762573,0.10843372840760672,-0.3783090504304663,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
239,Manhattan,Upper West Side South,Yellow Zone,7919.0,8377.0,16296.0,13.8020381361283,2.0679492360146483,0.016416214168455612,0.030306856926379595,1090.0,674.0,0.13764364170015958,-0.23582766306220146,3242.0,3031.0,0.4093951251301994,-0.033636218661507705,2210.0,2600.0,0.2790756405113327,0.08108108091251336,1310.0,1979.0,0.16542492718092572,0.20340528974337097,67.0,93.0,0.008460664214596965,0.16249998984375064,-0.3169087439747148,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
240,Bronx,Van Cortlandt Park,Boro Zone,8.0,14.0,22.0,32.8375,8.20375,0.0,0.75,3.0,3.0,0.37499953125058594,0.0,3.0,4.0,0.37499953125058594,0.14285693877580175,1.0,1.0,0.12499984375019532,0.0,0.0,3.0,0.0,0.9999966666777778,1.0,3.0,0.12499984375019532,0.49999875000312505,0.0,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
241,Bronx,Van Cortlandt Village,Boro Zone,37.0,64.0,101.0,39.608108108108105,10.51081081081081,0.0,0.8648648648648649,15.0,11.0,0.4054052958364065,-0.15384609467457896,16.0,15.0,0.4324323155588336,-0.03225805411030513,3.0,17.0,0.0810810591672813,0.699999650000175,2.0,17.0,0.0540540394448542,0.7894732686982796,1.0,4.0,0.0270270197224271,0.5999988000024,-0.853845744674754,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
242,Bronx,Van Nest/Morris Park,Boro Zone,45.0,76.0,121.0,34.49355555555556,9.73111111111111,0.0,0.6,11.0,22.0,0.24444439012346886,0.3333332323232629,21.0,32.0,0.466666562962986,0.20754713065148478,6.0,9.0,0.13333330370371027,0.19999986666675557,4.0,7.0,0.08888886913580685,0.2727270247936138,3.0,6.0,0.06666665185185514,0.3333329629633745,0.13333336565650733,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
243,Manhattan,Washington Heights North,Boro Zone,74.0,461.0,535.0,25.694594594594594,5.9202702702702705,0.0,0.2972972972972973,19.0,33.0,0.2567567220599024,0.26923071745563126,33.0,124.0,0.4459458856829884,0.5796177974765734,10.0,96.0,0.13513511687363286,0.8113206781772945,11.0,186.0,0.14864862856099614,0.8883248280038158,1.0,22.0,0.013513511687363285,0.9130430812856168,-0.5420899607216632,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
244,Manhattan,Washington Heights South,Boro Zone,225.0,788.0,1013.0,26.364888888888892,5.638977777777778,0.008888888888888889,0.3022222222222222,47.0,134.0,0.20888887960493868,0.4806629568694499,111.0,269.0,0.4933333114074084,0.4157894627423826,35.0,139.0,0.15555554864197563,0.5977011150746485,25.0,201.0,0.11111110617283973,0.7787610274884501,7.0,45.0,0.031111109728395123,0.7307690902367133,-0.11703815820519864,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
245,Staten Island,West Brighton,Boro Zone,0.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999900000999989,0.0,1.0,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,-0.9999900000999989,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
246,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,5456.0,6025.0,11481.0,16.60491202346041,2.3713288123167153,0.013379765395894428,0.05443548387096774,312.0,1026.0,0.05718475062832707,0.5336322830072325,1857.0,2122.0,0.3403592369128313,0.06659964798542435,1914.0,1664.0,0.3508064509699295,-0.0698714363614549,1149.0,1100.0,0.21059384125624298,-0.02178746099694326,224.0,113.0,0.04105571839982457,-0.3293768448256129,0.6035037193686874,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
247,Bronx,West Concourse,Boro Zone,70.0,135.0,205.0,30.52857142857143,6.226285714285715,0.0,0.8285714285714286,21.0,19.0,0.29999995714286326,-0.04999998750000312,23.0,52.0,0.32857138163265975,0.386666615111118,7.0,34.0,0.09999998571428775,0.6585364247472134,15.0,26.0,0.21428568367347375,0.2682926174896055,4.0,4.0,0.057142848979593,0.0,-0.7085364122472165,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
248,Bronx,West Farms/Bronx River,Boro Zone,34.0,32.0,66.0,37.205882352941174,10.938235294117646,0.0,0.9117647058823529,19.0,3.0,0.5588233650519514,-0.7272723966943652,10.0,10.0,0.2941175605536586,0.0,2.0,9.0,0.058823512110731724,0.6363630578517656,0.0,10.0,0.0,0.9999990000010001,3.0,0.0,0.08823526816609759,-0.9999966666777778,-1.3636354545461309,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
249,Manhattan,West Village,Yellow Zone,6076.0,5128.0,11204.0,14.781050032916394,2.127435813034891,0.003785385121790652,0.053489137590520076,430.0,274.0,0.07077024346482844,-0.221590905943311,1255.0,1348.0,0.20655036174037136,0.03572800600949671,1174.0,1688.0,0.19321922285513624,0.17959468840113665,2766.0,1642.0,0.4552337056365476,-0.2549909250113636,451.0,176.0,0.0742264646572968,-0.438596484232911,-0.40118559434444767,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
250,Bronx,Westchester Village/Unionport,Boro Zone,34.0,37.0,71.0,33.2235294117647,8.491176470588234,0.0,0.7941176470588235,16.0,9.0,0.4705880968858538,-0.2799998880000448,12.0,13.0,0.35294107266439034,0.0399999840000064,4.0,7.0,0.11764702422146345,0.2727270247936138,1.0,4.0,0.029411756055365862,0.5999988000024,1.0,4.0,0.029411756055365862,0.5999988000024,-0.5527269127936587,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
251,Staten Island,Westerleigh,Boro Zone,0.0,5.0,5.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9999950000249999,0.0,2.0,0.0,0.9999950000249999,0.0,1.0,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,-0.9999950000249999,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
252,Queens,Whitestone,Boro Zone,4.0,68.0,72.0,38.475,13.3975,0.0,0.75,1.0,5.0,0.24999937500156252,0.6666655555574075,0.0,23.0,0.0,0.9999995652175804,1.0,13.0,0.24999937500156252,0.8571422448983965,2.0,23.0,0.49999875000312505,0.8399996640001344,0.0,4.0,0.0,0.9999975000062501,-0.19047668934098905,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
253,Queens,Willets Point,Boro Zone,2.0,5.0,7.0,124.15,21.560000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,2.0,4.0,0.9999950000249999,0.33333277777870374,0.0,0.0,0.0,0.0,0.0,2,0,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
254,Bronx,Williamsbridge/Olinville,Boro Zone,65.0,76.0,141.0,42.05538461538461,12.111230769230769,0.0,0.7846153846153846,21.0,9.0,0.3230768733727887,-0.3999998666667111,26.0,34.0,0.3999999384615479,0.1333333111111148,9.0,20.0,0.1384615171597666,0.37931021403096066,4.0,12.0,0.061538452071007374,0.4999996875001953,5.0,1.0,0.07692306508875921,-0.6666655555574075,-0.7793100806976718,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
255,Brooklyn,Williamsburg (North Side),Boro Zone,102.0,812.0,914.0,23.946568627450983,4.086078431372549,0.0392156862745098,0.5784313725490197,2.0,40.0,0.01960784121491753,0.9047616893424548,14.0,167.0,0.1372548885044227,0.8453038207014464,16.0,209.0,0.15686272971934023,0.8577777396543227,55.0,349.0,0.539215633410232,0.7277227542642883,15.0,47.0,0.14705880911188146,0.5161289490114598,0.04698394968813213,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
256,Brooklyn,Williamsburg (South Side),Boro Zone,109.0,657.0,766.0,26.770642201834864,4.957614678899082,0.06422018348623854,0.5229357798165137,13.0,24.0,0.11926604410403265,0.2972972169466981,22.0,134.0,0.20183484386836295,0.7179486719263671,14.0,151.0,0.12844035518895824,0.8303029799816376,48.0,307.0,0.44036693207642824,0.7295774442372551,12.0,41.0,0.11009173301910706,0.5471697080811871,-0.5330057630349395,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
257,Brooklyn,Windsor Terrace,Boro Zone,15.0,131.0,146.0,29.12,6.432,0.0,0.5333333333333333,4.0,5.0,0.2666664888890074,0.11111098765445816,7.0,22.0,0.46666635555576297,0.51724120095131,2.0,33.0,0.1333332444445037,0.8857140326531334,1.0,68.0,0.06666662222225185,0.9710143520269054,1.0,3.0,0.06666662222225185,0.49999875000312505,-0.7746030449986753,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
258,Queens,Woodhaven,Boro Zone,24.0,101.0,125.0,32.22375,6.989999999999999,0.0,0.7916666666666666,9.0,9.0,0.3749998437500651,0.0,9.0,33.0,0.3749998437500651,0.571428435374182,5.0,23.0,0.20833324652781396,0.6428569132653881,0.0,26.0,0.0,0.9999996153847633,1.0,10.0,0.04166664930556279,0.8181810743808415,-0.6428569132653881,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
259,Bronx,Woodlawn/Wakefield,Boro Zone,36.0,46.0,82.0,45.69444444444444,13.397222222222222,0.0,0.8611111111111112,13.0,7.0,0.36111101080249697,-0.299999850000075,12.0,13.0,0.3333332407407664,0.0399999840000064,5.0,12.0,0.13888885030865267,0.41176446366796254,2.0,12.0,0.055555540123461075,0.7142852040819971,4.0,2.0,0.11111108024692215,-0.33333277777870374,-0.7117643136680376,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
260,Queens,Woodside,Boro Zone,67.0,154.0,221.0,35.74522388059701,5.6002985074626865,0.1044776119402985,0.5373134328358209,19.0,19.0,0.2835820472265601,0.0,26.0,36.0,0.3880596435731875,0.16129029656608118,12.0,27.0,0.1791044508799327,0.38461528599608047,7.0,54.0,0.1044775963466274,0.7704916769685775,3.0,18.0,0.04477611271998318,0.7142853741498219,-0.38461528599608047,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
261,Manhattan,World Trade Center,Yellow Zone,1412.0,1368.0,2780.0,23.314313031161472,4.185389518413598,0.04461756373937677,0.14730878186968838,89.0,193.0,0.0630311610266915,0.3687943131633223,561.0,481.0,0.39730877905588685,-0.07677543112499587,488.0,266.0,0.3456090627081511,-0.29442970431790844,258.0,380.0,0.18271954544816185,0.19122256753569644,16.0,48.0,0.011331444678955775,0.4999999218750122,0.6632240174812307,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
262,Manhattan,Yorkville East,Yellow Zone,3980.0,4685.0,8665.0,14.372886934673366,2.300854271356784,0.025879396984924623,0.04472361809045226,1024.0,356.0,0.2572864315143557,-0.48405796750682634,1656.0,1485.0,0.41608040096462207,-0.05444126057166106,939.0,1434.0,0.23592964764841795,0.20859671214244957,295.0,1330.0,0.0741206028288427,0.6369230730035503,66.0,80.0,0.016582914531198707,0.09589040439106819,-0.6926546796492759,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
263,Manhattan,Yorkville West,Yellow Zone,5417.0,6246.0,11663.0,13.297373084733247,2.093236108547166,0.022337086948495476,0.050766106701126086,944.0,500.0,0.17426619868143586,-0.30747922224737384,1928.0,1864.0,0.35591655832394953,-0.01687763708629315,1321.0,1995.0,0.24386191573959404,0.20325693545459306,1084.0,1779.0,0.20011076204520814,0.24275235681888802,140.0,108.0,0.025844563363772267,-0.1290322528616027,-0.5107361577019669,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
264,Unknown,,,531.0,645.0,1176.0,21.86638418079096,4.000734463276836,0.02071563088512241,0.6214689265536724,88.0,103.0,0.16572504395998033,0.07853402730188339,185.0,235.0,0.3483992401431405,0.119047616213152,143.0,154.0,0.2693031964349681,0.0370370357899988,103.0,138.0,0.19397363099861337,0.14522820974156805,12.0,15.0,0.02259886963090641,0.11111106995886298,0.04149699151188459,0,1,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
265,,Outside of NYC,,52.0,1486.0,1538.0,76.63596153846154,7.766153846153846,0.17307692307692307,1.0,7.0,142.0,0.13461535872781563,0.9060402076483082,13.0,413.0,0.24999995192308616,0.9389671141087532,12.0,360.0,0.23076918639054106,0.9354838458203268,14.0,497.0,0.26923071745563126,0.9452054609548834,6.0,74.0,0.11538459319527053,0.8499998937500133,-0.02944363817201867,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
